0.5637824394950801121240147040,0.9346967287733213280986888094,-52.1655363423464066841006570030,0.9836554607343072076375278812,1.3742479947723373889800768666,1.7222871910889543389799882789,0.4203013291990894129135369894,2.6310223773126764079677286645,6.2463317996285683264545696147,32.4422957819424837566657515708
32.4422957819424837566657515708,4.9292018123853216238217100909,4.9055986021981938804970013734,32.4422957819424837566657515708,23.9624591128905493064848997165,-1.1237066919338971615616173949,4.9055986021981938804970013734,32.4422957819424837566657515708,8.0097366273031322947417720570,1.4211105039690257179074706073
32.4422957819424837566657515708,32.4422957819424837566657515708,32.4422957819424837566657515708,15.9006320111820773632871350856,13.4043712373277887905942407087,8.0097366273031322947417720570,15.7826415422834820390107779531,28.1615931213965637880392023362,32.4422957819424837566657515708,23.9624591128905493064848997165
32.4422957819424837566657515708,30.5948725968898926907968416344,32.2442347741081576373289863113,32.4422957819424837566657515708,32.4422957819424837566657515708,33.1754133680364589054079260677,32.4422957819424837566657515708,32.3508152733707134984797448851,32.4422957819424837566657515708,32.2901888565603911729340325110
33.1754133680364589054079260677,32.1096144651428900829159829300,32.8084630544980839772506442387,32.4422957819424837566657515708,32.8084630544980839772506442387,32.8084630544980839772506442387,32.8084630544980839772506442387,32.8084630544980839772506442387,32.0976693771693533108191331849,30.9902303799975200604421843309
33.1754133680364589054079260677,32.9918691590277788350249466021,32.9918691590277788350249466021,32.8084630544980839772506442387,32.9918691590277788350249466021,32.8084630544980839772506442387,32.9918691590277788350249466021,32.8084630544980839772506442387,32.9918691590277788350249466021,32.8084630544980839772506442387
33.1754133680364589054079260677,32.9036103467495664176567515824,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021,32.9918691590277788350249466021
33.1754133680364589054079260677,29.0936518438196394242822861997,33.4604859120437865271924238186,32.9918691590277788350249466021,32.7579155869262308442557696253,32.9918691590277788350249466021,44.2019214673647695690306136385,33.3473549587815014660918677691,32.6471898819544890102406498045,32.9918691590277788350249466021
44.2019214673647695690306136385,37.4255783252283151796291349456,44.2019214673647695690306136385,32.6579940014430505357267975342,38.6344293887435625833859376144,38.6344293887435625833859376144,32.6579940014430505357267975342,32.9918691590277788350249466021,28.4119359769484134403683128767,37.3218427455942958204104797915
44.2019214673647695690306136385,41.6426676596223188653311808594,38.0375603310202450302313081920,41.6426676596223188653311808594,38.6344293887435625833859376144,41.6426676596223188653311808594,44.2019214673647695690306136385,42.3658725642321911664112121798,42.3658725642321911664112121798,41.6426676596223188653311808594
